None,closeask,openask,highask,lowask
545,75.536,75.577,75.614,75.478
546,75.487,75.536,75.538,75.473
547,75.532,75.487,75.62,75.48
548,75.584,75.532,75.647,75.506
549,75.604,75.584,75.651,75.541
550,75.555,75.604,75.629,75.543
551,75.616,75.555,75.646,75.528
552,75.649,75.616,75.66,75.597
553,75.661,75.649,75.674,75.606
554,75.739,75.661,75.747,75.64
555,75.695,75.739,75.759,75.678
556,75.704,75.695,75.748,75.678
557,75.701,75.704,75.766,75.693
558,75.661,75.701,75.729,75.646
559,75.591,75.661,75.665,75.56
560,75.658,75.591,75.683,75.567
561,75.678,75.658,75.718,75.628
562,75.738,75.678,75.74,75.586
563,75.664,75.738,75.762,75.647
564,75.571,75.664,75.681,75.55
565,75.554,75.571,75.594,75.533
566,75.668,75.554,75.672,75.548
567,75.698,75.668,75.711,75.633
568,75.711,75.698,75.712,75.644
569,75.659,75.711,75.711,75.638
570,75.624,75.659,75.698,75.616
571,75.59,75.624,75.709,75.537
572,75.763,75.59,75.787,75.584
573,75.794,75.763,75.803,75.733
574,75.851,75.794,75.87,75.723
575,75.821,75.851,75.882,75.769
576,75.761,75.821,75.839,75.728
577,75.805,75.761,75.823,75.748
578,75.766,75.805,75.819,75.724
579,75.664,75.766,75.778,75.656
580,75.775,75.664,75.783,75.664
581,75.762,75.775,75.802,75.748
582,75.817,75.762,75.852,75.742
583,75.847,75.817,75.865,75.792
584,75.811,75.847,75.892,75.803
585,75.764,75.811,75.833,75.751
586,75.741,75.764,75.778,75.644
587,75.783,75.741,75.796,75.662
588,75.787,75.783,75.809,75.744
589,75.793,75.787,75.815,75.75
590,75.778,75.793,75.824,75.767
591,75.806,75.778,75.82,75.754
592,75.849,75.806,75.849,75.778
593,75.822,75.849,75.878,75.763
594,75.872,75.822,75.884,75.809
595,75.811,75.872,75.926,75.807
596,75.771,75.811,75.885,75.596
597,75.504,75.771,75.818,75.493
598,75.489,75.504,75.564,75.477
599,75.379,75.489,75.519,75.371
600,75.349,75.379,75.404,75.339
601,75.318,75.349,75.37,75.272
602,75.172,75.318,75.318,75.172
603,75.057,75.172,75.188,75.015
604,75.173,75.057,75.195,75.03
605,75.162,75.173,75.189,75.102
606,75.172,75.162,75.214,75.147
607,75.256,75.172,75.273,75.16
608,75.247,75.256,75.304,75.219
609,75.18,75.247,75.253,75.17
610,75.157,75.18,75.182,75.028
611,75.097,75.157,75.161,75.029
612,75.095,75.097,75.133,75.089
613,75.094,75.095,75.139,75.056
614,75.119,75.094,75.128,75.072
615,75.077,75.119,75.124,75.06
616,74.503,75.077,75.107,74.401
617,74.427,74.503,74.571,74.397
618,74.483,74.427,74.483,74.379
619,74.384,74.483,74.514,74.364
620,74.22,74.384,74.405,74.166
621,74.302,74.22,74.315,74.127
622,74.251,74.302,74.312,74.22
623,74.196,74.251,74.258,74.164
624,74.163,74.196,74.204,74.145
625,74.263,74.163,74.277,74.159
626,74.158,74.263,74.284,74.144
627,74.326,74.158,74.337,74.134
628,74.31,74.326,74.327,74.231
629,74.259,74.31,74.335,74.223
630,74.188,74.259,74.269,74.128
631,74.168,74.188,74.267,74.153
632,74.174,74.168,74.196,74.091
633,74.305,74.174,74.309,74.169
634,74.294,74.305,74.318,74.214
635,74.132,74.294,74.32,74.116
636,74.129,74.132,74.201,74.095
637,74.237,74.129,74.258,74.114
638,74.164,74.237,74.252,74.13
639,74.172,74.164,74.212,74.136
640,74.122,74.172,74.178,74.11
641,74.003,74.122,74.142,73.997
642,74.035,74.003,74.094,73.962
643,73.932,74.035,74.074,73.903
644,73.916,73.932,73.951,73.831
645,74.032,73.916,74.038,73.836
646,74.129,74.032,74.162,73.992
647,74.095,74.129,74.18,74.073
648,74.161,74.095,74.167,74.069
649,74.144,74.161,74.181,74.088
650,74.197,74.144,74.217,74.112
651,74.205,74.197,74.282,74.171
652,74.107,74.205,74.242,74.102
653,74.147,74.107,74.167,74.081
654,74.074,74.147,74.189,74.065
655,74.04,74.074,74.084,74.012
656,74.113,74.04,74.211,74.035
657,74.076,74.113,74.136,74.046
658,74.098,74.076,74.114,74.046
659,74.148,74.098,74.173,74.047
660,74.115,74.148,74.169,74.112
661,74.092,74.115,74.148,74.047
662,74.083,74.092,74.128,74.074
663,74.112,74.083,74.113,74.064
664,74.043,74.112,74.114,74.027
665,74.176,74.071,74.226,74.039
666,74.239,74.176,74.318,74.133
667,74.293,74.239,74.342,74.185
668,74.324,74.293,74.394,74.289
669,74.29,74.324,74.342,74.259
670,74.307,74.29,74.351,74.271
671,74.346,74.307,74.366,74.296
672,74.354,74.346,74.368,74.294
673,74.468,74.354,74.477,74.347
674,74.346,74.468,74.479,74.323
675,74.346,74.346,74.405,74.295
676,74.406,74.346,74.439,74.34
677,74.37,74.406,74.45,74.358
678,74.305,74.37,74.386,74.299
679,74.337,74.305,74.34,74.239
680,74.426,74.337,74.448,74.314
681,74.398,74.426,74.431,74.334
682,74.345,74.398,74.453,74.325
683,74.309,74.345,74.371,74.261
684,74.333,74.309,74.375,74.289
685,74.314,74.333,74.333,74.28
686,74.333,74.314,74.342,74.287
687,74.346,74.333,74.361,74.309
688,74.32,74.346,74.351,74.293
689,74.268,74.32,74.393,74.251
690,74.371,74.268,74.38,74.257
691,74.307,74.371,74.406,74.283
692,74.362,74.307,74.379,74.196
693,74.408,74.362,74.454,74.296
694,74.474,74.408,74.474,74.339
695,74.365,74.474,74.476,74.364
696,74.356,74.365,74.418,74.343
697,74.425,74.356,74.444,74.356
698,74.454,74.425,74.472,74.405
699,74.465,74.454,74.499,74.388
700,74.357,74.465,74.486,74.349
701,74.389,74.357,74.393,74.333
702,74.417,74.389,74.443,74.373
703,74.352,74.417,74.45,74.328
704,74.382,74.352,74.402,74.342
705,74.452,74.382,74.463,74.373
706,74.424,74.452,74.461,74.329
707,74.475,74.424,74.497,74.411
708,74.405,74.475,74.476,74.384
709,74.415,74.405,74.42,74.357
710,74.44,74.421,74.466,74.409
711,74.435,74.44,74.446,74.4
712,74.424,74.435,74.47,74.398
713,74.487,74.424,74.534,74.41
714,74.383,74.487,74.558,74.375
715,75.243,74.383,75.494,74.382
716,75.739,75.243,75.742,75.186
717,75.748,75.739,75.801,75.678
718,75.766,75.748,75.782,75.683
719,75.725,75.766,75.811,75.708
720,75.65,75.725,75.735,75.646
721,75.642,75.65,75.687,75.632
722,75.572,75.642,75.647,75.516
723,75.503,75.572,75.63,75.475
724,75.451,75.503,75.506,75.435
725,75.47,75.451,75.485,75.41
726,75.463,75.47,75.488,75.416
727,75.456,75.463,75.501,75.394
728,75.613,75.456,75.632,75.425
729,75.58,75.613,75.645,75.57
730,75.555,75.58,75.612,75.46
731,75.534,75.555,75.566,75.514
732,75.527,75.534,75.534,75.499
