None,closeask,openask,highask,lowask
366,1.1363,1.13547,1.13674,1.13518
367,1.13791,1.1363,1.13904,1.13629
368,1.13898,1.13791,1.13938,1.13776
369,1.13928,1.13898,1.13946,1.13877
370,1.13873,1.13928,1.13937,1.13855
371,1.137,1.13654,1.13723,1.13632
372,1.13652,1.137,1.13701,1.13623
373,1.13656,1.13652,1.13663,1.13609
374,1.13835,1.13873,1.139,1.13817
375,1.13828,1.13835,1.13855,1.13807
376,1.13815,1.13828,1.13833,1.13793
377,1.13814,1.13815,1.13851,1.1379
378,1.13865,1.13814,1.13867,1.13801
379,1.13873,1.13865,1.13899,1.1383
380,1.13869,1.13873,1.13917,1.13859
381,1.13864,1.13869,1.1387,1.13828
382,1.13884,1.13864,1.13904,1.13858
383,1.13864,1.13884,1.13904,1.13843
384,1.13857,1.13864,1.13864,1.13827
385,1.13805,1.13857,1.13882,1.13775
386,1.13701,1.13805,1.13819,1.13656
387,1.13651,1.13701,1.13766,1.13402
388,1.1347,1.13651,1.13654,1.13402
389,1.13441,1.1347,1.13526,1.13385
390,1.13459,1.13441,1.13459,1.13301
391,1.13402,1.13459,1.13593,1.13387
392,1.13356,1.13402,1.13482,1.13069
393,1.1378,1.13356,1.13801,1.13355
394,1.13542,1.1378,1.13809,1.13509
395,1.13216,1.13542,1.13553,1.13203
396,1.12994,1.13216,1.13239,1.12948
397,1.1304,1.12994,1.13041,1.12924
398,1.12991,1.1304,1.13063,1.12895
399,1.1308,1.12991,1.13114,1.1298
400,1.13078,1.1308,1.13138,1.13013
401,1.13028,1.13078,1.13078,1.1301
402,1.1313,1.13028,1.13159,1.1301
403,1.131,1.1313,1.1315,1.13051
404,1.13081,1.131,1.13135,1.13054
405,1.13205,1.13081,1.13209,1.13074
406,1.13209,1.13205,1.1327,1.13183
407,1.13205,1.13209,1.13226,1.13177
408,1.13223,1.13205,1.13281,1.13194
409,1.13246,1.13223,1.13256,1.13149
410,1.13243,1.13246,1.13283,1.13182
411,1.13276,1.13243,1.13292,1.13159
412,1.13302,1.13276,1.13346,1.13207
413,1.13384,1.13302,1.13388,1.13267
414,1.13464,1.13384,1.13496,1.13341
415,1.13419,1.13464,1.13499,1.13414
416,1.13573,1.13419,1.13582,1.13396
417,1.13791,1.13573,1.13893,1.13564
418,1.13973,1.13791,1.1408,1.13781
419,1.14063,1.13973,1.14131,1.13957
420,1.14057,1.14063,1.14148,1.13996
421,1.14066,1.14057,1.14104,1.1402
422,1.14144,1.14066,1.1415,1.14034
423,1.14149,1.14144,1.14179,1.14102
424,1.14088,1.14149,1.14177,1.1404
425,1.14099,1.14045,1.14114,1.14018
426,1.14129,1.14099,1.14138,1.14097
427,1.14117,1.14129,1.14188,1.14111
428,1.14151,1.14117,1.1419,1.14115
429,1.1414,1.14151,1.14155,1.1409
430,1.14197,1.1414,1.14261,1.1411
431,1.14191,1.14197,1.14258,1.14189
432,1.14119,1.14191,1.14193,1.14112
433,1.14087,1.14119,1.14129,1.14035
434,1.14064,1.14087,1.14157,1.14053
435,1.14011,1.14064,1.14064,1.13902
436,1.14084,1.14011,1.14093,1.14007
437,1.14145,1.14084,1.14183,1.14068
438,1.1407,1.14145,1.14226,1.14069
439,1.1412,1.1407,1.14193,1.14065
440,1.14173,1.1412,1.14239,1.14119
441,1.14271,1.14173,1.1433,1.14047
442,1.14363,1.14271,1.14379,1.14254
443,1.14373,1.14363,1.14438,1.14301
444,1.14346,1.14373,1.14389,1.14317
445,1.14351,1.14346,1.14394,1.14343
446,1.14283,1.14351,1.14381,1.14262
447,1.14283,1.14283,1.14293,1.14258
448,1.14274,1.14283,1.14295,1.14256
449,1.14285,1.14274,1.14328,1.14267
450,1.14298,1.14285,1.14312,1.14266
451,1.14269,1.14298,1.14342,1.14243
452,1.14251,1.14269,1.14278,1.14206
453,1.14309,1.14251,1.14318,1.14248
454,1.14297,1.14309,1.14329,1.14291
455,1.14316,1.14297,1.14343,1.14297
456,1.14331,1.14316,1.14335,1.14285
457,1.14348,1.14331,1.14397,1.14327
458,1.14352,1.14348,1.14439,1.14312
459,1.14415,1.14352,1.14504,1.14338
460,1.14416,1.14415,1.14453,1.14357
461,1.14405,1.14416,1.14462,1.14369
462,1.14361,1.14405,1.1441,1.14308
463,1.14248,1.14361,1.14364,1.14214
464,1.14262,1.14248,1.14267,1.14185
465,1.14258,1.14262,1.14311,1.14143
466,1.14159,1.14258,1.14301,1.14112
467,1.14245,1.14159,1.14399,1.14141
