None,closeask,openask,highask,lowask
5650,109.634,109.618,109.638,109.57
5651,109.678,109.634,109.734,109.597
5652,109.525,109.678,109.678,109.506
5653,109.544,109.525,109.587,109.503
5654,109.596,109.544,109.602,109.532
5655,109.603,109.596,109.621,109.56
5656,109.572,109.603,109.606,109.565
5657,109.56,109.572,109.577,109.553
5658,109.54,109.56,109.564,109.535
5659,109.557,109.54,109.596,109.538
5660,109.518,109.557,109.564,109.497
5661,109.577,109.518,109.602,109.485
5662,109.572,109.577,109.588,109.534
5663,109.601,109.572,109.635,109.571
5664,109.582,109.601,109.619,109.545
5665,109.659,109.582,109.66,109.579
5666,109.646,109.659,109.675,109.625
5667,109.636,109.646,109.658,109.62
5668,109.675,109.636,109.683,109.61
5669,109.637,109.675,109.68,109.616
5670,109.636,109.637,109.663,109.611
5671,109.623,109.636,109.648,109.618
5672,109.638,109.623,109.645,109.61
5673,109.635,109.638,109.65,109.625
5674,109.675,109.635,109.729,109.613
5675,109.687,109.675,109.735,109.674
5676,109.684,109.687,109.69,109.653
5677,109.678,109.684,109.725,109.666
5678,109.638,109.678,109.693,109.618
5679,109.635,109.638,109.67,109.62
5680,109.67,109.635,109.675,109.617
5681,109.638,109.67,109.686,109.62
5682,109.663,109.638,109.666,109.63
5683,109.64,109.663,109.676,109.632
5684,109.639,109.64,109.676,109.61
5685,109.642,109.639,109.722,109.614
5686,109.609,109.642,109.667,109.567
5687,109.602,109.609,109.627,109.58
5688,109.553,109.602,109.608,109.531
5689,109.535,109.553,109.588,109.507
5690,109.454,109.535,109.538,109.42
5691,109.447,109.454,109.484,109.375
5692,109.55,109.447,109.592,109.41
5693,109.459,109.55,109.595,109.455
5694,109.447,109.468,109.493,109.425
5695,109.469,109.447,109.53,109.437
5696,109.482,109.469,109.508,109.463
5697,109.473,109.482,109.488,109.458
5698,109.546,109.473,109.546,109.462
5699,109.542,109.583,109.599,109.49
5700,109.512,109.542,109.559,109.478
5701,109.589,109.512,109.605,109.497
5702,109.67,109.589,109.687,109.584
5703,109.665,109.67,109.7,109.646
5704,109.716,109.665,109.73,109.656
5705,109.655,109.716,109.717,109.655
5706,109.641,109.655,109.674,109.622
5707,109.634,109.641,109.673,109.623
5708,109.594,109.634,109.666,109.59
5709,109.692,109.594,109.723,109.564
5710,109.652,109.692,109.716,109.641
5711,109.7,109.652,109.721,109.613
5712,109.789,109.7,109.803,109.684
5713,109.829,109.789,109.835,109.723
5714,109.897,109.829,109.938,109.787
5715,109.987,109.897,110.016,109.894
5716,109.875,109.987,110.0,109.849
5717,109.968,109.875,110.007,109.871
