None,closeask,openask,highask,lowask
602,1.13984,1.13925,1.14003,1.13868
603,1.13961,1.13984,1.14025,1.13956
604,1.13948,1.13961,1.13995,1.13945
605,1.1396,1.13948,1.13974,1.13904
606,1.13931,1.1396,1.13973,1.13912
607,1.13956,1.13931,1.13988,1.13906
608,1.13929,1.13956,1.13962,1.13911
609,1.13927,1.13929,1.13938,1.13888
610,1.13872,1.13927,1.13944,1.13868
611,1.13906,1.13872,1.13955,1.13869
612,1.13943,1.13906,1.13955,1.13904
613,1.13909,1.13943,1.13944,1.13903
614,1.13934,1.13909,1.13943,1.13899
615,1.13904,1.13934,1.13934,1.13901
616,1.139,1.13904,1.13923,1.139
617,1.13918,1.139,1.13962,1.139
618,1.13923,1.13918,1.13951,1.13908
619,1.1392,1.13923,1.13943,1.13904
620,1.13915,1.1392,1.13925,1.139
621,1.13914,1.13915,1.13918,1.13901
622,1.13908,1.13914,1.13916,1.13903
623,1.13929,1.13908,1.13929,1.13898
624,1.13904,1.13929,1.13943,1.13902
625,1.13885,1.13904,1.1392,1.13855
626,1.13792,1.13885,1.13885,1.13787
627,1.138,1.13792,1.13816,1.13738
628,1.13754,1.138,1.13801,1.13705
629,1.13625,1.13754,1.13763,1.1358
630,1.13599,1.13625,1.13643,1.13529
631,1.1357,1.13599,1.13638,1.13539
632,1.13512,1.1357,1.13597,1.13486
633,1.13608,1.13512,1.13626,1.13457
634,1.13663,1.13608,1.13766,1.13608
