None,closeask,openask,highask,lowask
470,8.50278,8.49948,8.5033,8.4951
471,8.50268,8.50278,8.50589,8.49535
472,8.50584,8.50268,8.5064,8.4993
473,8.49911,8.50584,8.51012,8.49684
474,8.49618,8.49911,8.5001,8.4953
475,8.49786,8.49618,8.5032,8.49602
476,8.4945,8.49786,8.50321,8.49309
477,8.49217,8.4945,8.49629,8.49066
478,8.49123,8.49217,8.49367,8.49001
479,8.48902,8.49123,8.49244,8.48768
480,8.48697,8.48902,8.49062,8.48652
481,8.49009,8.48697,8.49159,8.47885
482,8.50041,8.49009,8.50245,8.48298
483,8.49604,8.50041,8.51148,8.4898
484,8.49716,8.49604,8.50499,8.49183
485,8.4976,8.49716,8.50305,8.4942
486,8.48566,8.4976,8.49954,8.4835
487,8.48746,8.48566,8.48831,8.4812
488,8.48387,8.48746,8.49036,8.4784
489,8.49351,8.48387,8.49596,8.48099
490,8.47328,8.49351,8.49768,8.46907
491,8.47504,8.47328,8.48418,8.47133
492,8.47751,8.47504,8.48151,8.4741
493,8.48787,8.47751,8.49016,8.47749
494,8.41954,8.48787,8.48789,8.4136
495,8.42648,8.41954,8.43067,8.4175
496,8.4276,8.42648,8.43051,8.42078
497,8.42584,8.4276,8.43069,8.42075
498,8.42142,8.42584,8.42591,8.41731
499,8.41782,8.42142,8.4222,8.41089
500,8.41423,8.41782,8.41901,8.41301
501,8.40705,8.41423,8.41459,8.40563
502,8.40615,8.40705,8.40887,8.4037
503,8.40394,8.40615,8.40681,8.40293
504,8.40565,8.40394,8.40724,8.40194
505,8.40961,8.40565,8.41238,8.40397
506,8.4127,8.40961,8.41565,8.4033
507,8.41402,8.4127,8.41883,8.40034
508,8.40728,8.41402,8.41593,8.40489
509,8.4186,8.40728,8.4223,8.4057
510,8.40812,8.4186,8.41953,8.40543
511,8.40769,8.40812,8.41188,8.40127
512,8.41227,8.40769,8.41869,8.4022
513,8.42933,8.41227,8.43415,8.41087
514,8.42505,8.42933,8.42935,8.4139
515,8.43731,8.42505,8.44641,8.41789
516,8.43853,8.43731,8.4402,8.4305
517,8.4395,8.43853,8.44144,8.4313
518,8.43589,8.4395,8.44519,8.43437
519,8.43582,8.43589,8.43871,8.4324
520,8.43606,8.43582,8.4361,8.43204
521,8.43443,8.43606,8.4376,8.4309
522,8.43374,8.43443,8.4374,8.432
523,8.43597,8.43374,8.43828,8.4313
524,8.44449,8.43597,8.4486,8.43537
525,8.44534,8.44449,8.44955,8.44334
526,8.4459,8.44534,8.44694,8.44106
527,8.44566,8.4459,8.44794,8.44327
528,8.44938,8.44566,8.45082,8.4452
529,8.44834,8.44938,8.4512,8.4473
530,8.44538,8.44834,8.45498,8.44479
531,8.44164,8.44538,8.4481,8.4306
532,8.43346,8.44164,8.44411,8.4297
533,8.43391,8.43346,8.43638,8.4273
534,8.42822,8.43391,8.43564,8.4248
535,8.42519,8.42822,8.4318,8.4227
536,8.4166,8.42519,8.4398,8.406
537,8.4252,8.4166,8.43365,8.415
538,8.4329,8.4252,8.44796,8.4252
539,8.4328,8.4329,8.43626,8.4163
540,8.43701,8.4328,8.43839,8.4305
541,8.43705,8.43701,8.43894,8.42817
542,8.43852,8.43705,8.44286,8.43611
543,8.4373,8.43852,8.43921,8.43265
544,8.4487,8.4373,8.4491,8.4353
545,8.43794,8.4487,8.4487,8.43459
546,8.43766,8.43794,8.45037,8.43196
547,8.43993,8.43766,8.44186,8.43087
