None,closeask,openask,highask,lowask
3992,0.84715,0.84705,0.8472,0.84654
3993,0.84667,0.84715,0.84775,0.84663
3994,0.84691,0.84667,0.84705,0.84637
3995,0.8472,0.84691,0.8472,0.84661
3996,0.84687,0.8472,0.84834,0.84666
3997,0.84696,0.84687,0.84724,0.84682
3998,0.8496,0.84696,0.85001,0.84681
3999,0.85041,0.8496,0.85059,0.84913
4000,0.85052,0.85041,0.85085,0.84896
4001,0.8512,0.85052,0.85176,0.85026
4002,0.85132,0.8512,0.85142,0.85079
4003,0.851,0.85132,0.85165,0.85075
4004,0.85079,0.851,0.85112,0.85054
4005,0.85043,0.85079,0.85109,0.8504
4006,0.84978,0.85043,0.85062,0.84953
4007,0.84998,0.84978,0.85037,0.84969
4008,0.84943,0.84998,0.85001,0.84927
4009,0.84881,0.84943,0.84984,0.84877
4010,0.84905,0.84881,0.84938,0.84865
4011,0.84888,0.84905,0.8503,0.84823
4012,0.84935,0.84888,0.85003,0.84873
4013,0.8509,0.84935,0.85178,0.84869
4014,0.85165,0.8509,0.85378,0.85047
4015,0.85202,0.85165,0.85236,0.85107
4016,0.85111,0.85202,0.85241,0.8508
4017,0.84966,0.85111,0.85126,0.84936
4018,0.84943,0.84966,0.85021,0.84926
4019,0.8505,0.84943,0.8505,0.84863
4020,0.84921,0.8497,0.85024,0.8491
4021,0.84584,0.84921,0.8495,0.84399
4022,0.84704,0.84584,0.8475,0.8456
4023,0.84898,0.84704,0.84943,0.847
4024,0.8492,0.84898,0.8505,0.84878
4025,0.84918,0.8492,0.85041,0.84862
4026,0.84856,0.84918,0.8494,0.84854
4027,0.84799,0.84856,0.84912,0.84792
4028,0.84845,0.84799,0.84883,0.84786
4029,0.84908,0.84845,0.84982,0.84833
4030,0.84748,0.84908,0.84913,0.84736
4031,0.84759,0.84748,0.84779,0.84661
4032,0.84855,0.84759,0.84861,0.84713
4033,0.84928,0.84855,0.84931,0.84812
4034,0.84855,0.84928,0.84967,0.8484
4035,0.84788,0.84855,0.84866,0.84747
4036,0.8484,0.84788,0.84888,0.84782
4037,0.84941,0.8484,0.84947,0.84799
4038,0.84951,0.84941,0.85045,0.84909
4039,0.84838,0.84951,0.84958,0.84818
4040,0.84761,0.84838,0.84839,0.84744
4041,0.84673,0.84761,0.84785,0.84671
4042,0.8464,0.84673,0.84714,0.84615
4043,0.84749,0.8464,0.84759,0.84587
4044,0.84755,0.84749,0.84845,0.84698
4045,0.84667,0.84755,0.84755,0.84646
4046,0.84626,0.84667,0.84707,0.84616
4047,0.84511,0.84626,0.8463,0.84506
4048,0.84506,0.84511,0.84555,0.8449
4049,0.84492,0.84506,0.84532,0.84461
4050,0.84381,0.84492,0.84493,0.84347
4051,0.8431,0.84381,0.84439,0.84294
4052,0.84357,0.8431,0.84376,0.84287
4053,0.84205,0.84357,0.84392,0.84205
4054,0.8434,0.84205,0.84344,0.8418
4055,0.84356,0.8434,0.8439,0.84304
4056,0.84405,0.84356,0.84427,0.8435
4057,0.84291,0.84405,0.84429,0.84289
4058,0.84313,0.84291,0.84374,0.84279
4059,0.84455,0.84313,0.84477,0.84309
4060,0.84372,0.84455,0.84478,0.84298
4061,0.84445,0.84372,0.84458,0.8427
4062,0.84492,0.84445,0.84538,0.84411
4063,0.84512,0.84492,0.84526,0.84445
4064,0.84535,0.84512,0.84544,0.845
4065,0.84552,0.84535,0.84588,0.84514
4066,0.8462,0.84552,0.84634,0.84526
4067,0.84515,0.8462,0.84631,0.84515
4068,0.84559,0.84515,0.84582,0.845
4069,0.84516,0.84559,0.84588,0.84501
4070,0.84549,0.84516,0.84567,0.84482
4071,0.84593,0.84549,0.84604,0.84484
4072,0.84567,0.84593,0.8462,0.84514
4073,0.84488,0.84567,0.84596,0.84479
4074,0.84421,0.84488,0.84519,0.84416
4075,0.84323,0.84421,0.84435,0.84306
4076,0.84236,0.84323,0.84327,0.84173
4077,0.84316,0.84236,0.8441,0.84234
4078,0.84401,0.84316,0.84414,0.84255
4079,0.84386,0.84401,0.84428,0.84364
4080,0.84358,0.84386,0.844,0.84306
4081,0.84551,0.84358,0.84579,0.84348
4082,0.84556,0.84551,0.8459,0.84516
4083,0.84479,0.84556,0.84592,0.84461
4084,0.84314,0.84479,0.845,0.84313
4085,0.84359,0.84314,0.84366,0.84239
4086,0.84274,0.84359,0.84408,0.84248
4087,0.84221,0.84274,0.84297,0.84207
4088,0.84242,0.84221,0.84272,0.84215
4089,0.84331,0.84242,0.84338,0.84229
4090,0.84311,0.84331,0.84361,0.84303
4091,0.8432,0.84311,0.8433,0.84265
4092,0.84359,0.8432,0.8442,0.8432
4093,0.84329,0.84359,0.84366,0.8431
4094,0.84322,0.84329,0.84388,0.84317
4095,0.84347,0.84322,0.8437,0.8423
4096,0.84102,0.84347,0.84347,0.84017
4097,0.84108,0.84102,0.84173,0.84077
4098,0.84067,0.84108,0.84108,0.83995
4099,0.83969,0.84067,0.84074,0.83969
4100,0.83993,0.83969,0.84029,0.83969
4101,0.84149,0.83993,0.84158,0.83959
4102,0.84159,0.84149,0.84171,0.84044
4103,0.84195,0.84159,0.84217,0.84069
4104,0.84267,0.84195,0.84304,0.84178
4105,0.8427,0.84267,0.84312,0.84231
4106,0.84246,0.8427,0.84332,0.84241
4107,0.84319,0.84246,0.84331,0.84167
4108,0.84173,0.84319,0.84385,0.84141
4109,0.84033,0.84173,0.84186,0.84023
4110,0.84019,0.84033,0.84074,0.83968
4111,0.83994,0.84019,0.84029,0.83961
4112,0.8397,0.83994,0.84007,0.83929
4113,0.83912,0.8397,0.8398,0.83843
4114,0.83888,0.83912,0.83963,0.8388
4115,0.8387,0.83888,0.8391,0.83858
4116,0.83879,0.8387,0.83995,0.83856
4117,0.83898,0.83879,0.83966,0.83861
4118,0.8391,0.83898,0.8394,0.8387
4119,0.8379,0.8391,0.83923,0.83743
4120,0.83746,0.8379,0.83826,0.83649
4121,0.83737,0.83746,0.83746,0.83641
4122,0.83755,0.83737,0.83785,0.83681
4123,0.83783,0.83755,0.83814,0.83753
4124,0.83823,0.83783,0.83829,0.83756
4125,0.83805,0.83823,0.83831,0.8378
4126,0.83836,0.83805,0.83868,0.8375
4127,0.8381,0.83836,0.83875,0.83803
4128,0.83804,0.8381,0.83869,0.83788
4129,0.83793,0.83804,0.83824,0.83778
4130,0.8384,0.83793,0.83889,0.83782
4131,0.83524,0.8384,0.83853,0.83476
4132,0.83777,0.83524,0.8383,0.83501
4133,0.83819,0.83777,0.83983,0.83772
4134,0.83708,0.83819,0.83866,0.8369
4135,0.83721,0.83708,0.83741,0.83663
4136,0.83727,0.83721,0.83754,0.8366
4137,0.83852,0.83745,0.83904,0.83733
4138,0.83915,0.83852,0.83982,0.83833
4139,0.84063,0.83915,0.84063,0.83899
4140,0.83965,0.83954,0.84026,0.83934
4141,0.83964,0.83965,0.84029,0.83885
4142,0.83905,0.83964,0.83996,0.839
4143,0.8381,0.83905,0.8395,0.83771
4144,0.83973,0.8381,0.84009,0.83795
4145,0.83996,0.83973,0.84025,0.83943
4146,0.83993,0.83996,0.84048,0.83986
4147,0.8399,0.83993,0.84,0.83957
4148,0.83995,0.8399,0.8402,0.83966
4149,0.83968,0.83995,0.84,0.83952
4150,0.84075,0.83968,0.8408,0.8395
4151,0.84137,0.84075,0.84143,0.84039
4152,0.84155,0.84137,0.84176,0.84109
4153,0.84104,0.84155,0.84179,0.84085
4154,0.84106,0.84104,0.84151,0.84091
4155,0.84125,0.84106,0.84212,0.84094
4156,0.84077,0.84125,0.84135,0.84064
4157,0.84107,0.84077,0.84112,0.84029
4158,0.84051,0.84107,0.84163,0.84047
4159,0.8404,0.84051,0.84085,0.8402
4160,0.84095,0.8404,0.84124,0.8404
4161,0.84095,0.84095,0.84104,0.84093
4162,0.84095,0.84095,0.84105,0.84057
4163,0.84095,0.84095,0.84119,0.84065
4164,0.84061,0.84095,0.84145,0.84059
4165,0.84066,0.84061,0.84083,0.84039
4166,0.84067,0.84066,0.84086,0.84015
4167,0.83962,0.84067,0.8407,0.83956
4168,0.83878,0.83962,0.83984,0.83842
4169,0.83714,0.83878,0.83879,0.83667
4170,0.83787,0.83714,0.838,0.83672
4171,0.83851,0.83787,0.83867,0.83753
4172,0.83932,0.83851,0.83967,0.83834
4173,0.8392,0.83932,0.8395,0.8388
4174,0.84108,0.8392,0.84111,0.83837
4175,0.83973,0.84108,0.84108,0.83951
4176,0.84056,0.83973,0.84075,0.83966
4177,0.84002,0.84056,0.84076,0.83983
4178,0.84075,0.84002,0.84116,0.83998
4179,0.84079,0.84075,0.84157,0.8405
4180,0.84119,0.84079,0.84144,0.84044
4181,0.84286,0.84119,0.84326,0.84119
4182,0.84335,0.84286,0.84378,0.84276
4183,0.8423,0.84335,0.84341,0.84202
4184,0.84345,0.8423,0.8436,0.84227
4185,0.84387,0.84345,0.84414,0.84284
4186,0.84427,0.84387,0.84461,0.84301
4187,0.8453,0.84427,0.84545,0.84423
4188,0.84426,0.8453,0.84555,0.84388
4189,0.84478,0.84426,0.84498,0.84414
4190,0.84543,0.84478,0.84563,0.84478
4191,0.84464,0.84543,0.84579,0.84438
4192,0.84557,0.84464,0.84596,0.84403
4193,0.84537,0.84557,0.84588,0.84468
4194,0.84542,0.84537,0.84609,0.84523
4195,0.84421,0.84542,0.84544,0.84415
4196,0.84372,0.84421,0.84426,0.84312
4197,0.84396,0.84372,0.84406,0.8433
4198,0.84527,0.84396,0.8455,0.84356
4199,0.84652,0.84527,0.84679,0.84524
4200,0.84607,0.84652,0.84732,0.84605
4201,0.84665,0.84607,0.84688,0.84606
4202,0.84614,0.84665,0.84675,0.84583
4203,0.84606,0.84614,0.84649,0.84567
4204,0.84644,0.84606,0.84696,0.84504
4205,0.84381,0.84644,0.84648,0.84231
4206,0.84162,0.84381,0.84397,0.84154
4207,0.8414,0.84162,0.84221,0.84116
4208,0.84108,0.8414,0.84154,0.84081
4209,0.84101,0.84108,0.8415,0.84064
4210,0.84157,0.84101,0.84194,0.84097
4211,0.8412,0.84157,0.8418,0.84093
4212,0.84085,0.8412,0.84182,0.84055
4213,0.84081,0.84085,0.84154,0.84064
4214,0.8406,0.84081,0.84105,0.84044
4215,0.84157,0.8406,0.84207,0.84045
4216,0.84257,0.84157,0.84325,0.84148
4217,0.84274,0.84257,0.84299,0.84195
4218,0.84275,0.84274,0.8429,0.84228
4219,0.84228,0.84275,0.84321,0.84219
4220,0.84218,0.84228,0.84252,0.84212
4221,0.84216,0.84218,0.84244,0.84128
4222,0.84283,0.84216,0.84332,0.84204
4223,0.84189,0.84283,0.84294,0.84174
4224,0.84302,0.84189,0.84322,0.84188
4225,0.84372,0.84302,0.8438,0.84261
4226,0.84401,0.84372,0.84405,0.84319
4227,0.84326,0.84401,0.84429,0.84264
4228,0.84434,0.84326,0.84435,0.84265
4229,0.84339,0.84434,0.84434,0.84221
4230,0.84405,0.84339,0.84455,0.84317
4231,0.84404,0.84405,0.84438,0.84349
4232,0.8445,0.84404,0.8446,0.84397
4233,0.84357,0.8445,0.84454,0.84339
4234,0.84357,0.84357,0.8442,0.84332
4235,0.8434,0.84357,0.84374,0.84316
4236,0.84301,0.8434,0.84346,0.84212
4237,0.843,0.84301,0.84342,0.84267
4238,0.84295,0.843,0.84336,0.84261
4239,0.84345,0.84295,0.84354,0.84257
4240,0.84389,0.84345,0.8441,0.84335
4241,0.84425,0.84389,0.84468,0.84389
4242,0.84412,0.84425,0.84451,0.84369
4243,0.84372,0.84412,0.84461,0.84361
4244,0.84366,0.84372,0.8439,0.84327
4245,0.84401,0.84366,0.84434,0.84336
4246,0.84549,0.84401,0.8458,0.84398
4247,0.84632,0.84549,0.84639,0.84525
4248,0.84751,0.84632,0.84756,0.84617
4249,0.84861,0.84751,0.84883,0.84743
4250,0.84767,0.84861,0.84862,0.84733
4251,0.84674,0.84767,0.84981,0.84484
4252,0.84829,0.84674,0.84925,0.84639
4253,0.84811,0.84829,0.84875,0.84693
4254,0.84798,0.84811,0.84847,0.84767
4255,0.84733,0.84798,0.84828,0.84699
4256,0.84772,0.84733,0.84782,0.84639
4257,0.84694,0.8479,0.84795,0.84672
4258,0.84719,0.84694,0.84726,0.84654
4259,0.84678,0.84719,0.84748,0.84649
4260,0.84652,0.84645,0.84711,0.84586
4261,0.84642,0.84652,0.84689,0.8462
4262,0.84627,0.84642,0.84675,0.84616
4263,0.84659,0.84627,0.847,0.84627
4264,0.84666,0.84659,0.84768,0.84654
4265,0.8461,0.84666,0.84689,0.84562
4266,0.8465,0.8461,0.84656,0.84605
4267,0.84627,0.8465,0.84664,0.84601
4268,0.84678,0.84627,0.84679,0.84576
4269,0.84602,0.84678,0.84678,0.84583
4270,0.8445,0.84602,0.84604,0.84443
4271,0.84632,0.8445,0.84634,0.84449
4272,0.84773,0.84632,0.8478,0.84618
4273,0.84687,0.84773,0.84773,0.84664
4274,0.84768,0.84687,0.84781,0.84677
4275,0.84677,0.84768,0.84768,0.84676
4276,0.84686,0.84677,0.84749,0.84661
4277,0.84604,0.84686,0.84698,0.8452
4278,0.8454,0.84604,0.84657,0.84539
4279,0.84547,0.8454,0.84604,0.84519
4280,0.84665,0.84547,0.84674,0.84542
