None,closeask,openask,highask,lowask
391,7.84682,7.847,7.84704,7.84679
392,7.84632,7.84682,7.84682,7.84609
393,7.84631,7.84632,7.84649,7.84622
394,7.84592,7.84631,7.84636,7.84589
395,7.84563,7.84592,7.8464,7.84558
396,7.84593,7.84563,7.84596,7.84563
397,7.84563,7.84593,7.84593,7.84552
398,7.84575,7.84563,7.84597,7.84553
399,7.84598,7.84575,7.84601,7.8457
400,7.84617,7.84598,7.8462,7.84566
401,7.8466,7.84617,7.84695,7.84596
402,7.84657,7.8466,7.84686,7.84608
403,7.8466,7.84657,7.84671,7.84604
404,7.84582,7.8466,7.84674,7.84577
405,7.84659,7.84582,7.8466,7.84582
406,7.84609,7.84659,7.84659,7.84606
407,7.84642,7.84609,7.84644,7.84603
408,7.8467,7.84642,7.84672,7.84637
409,7.84659,7.8467,7.84674,7.84647
410,7.84651,7.84659,7.84683,7.8465
411,7.84651,7.84651,7.84674,7.84644
412,7.84642,7.84651,7.84665,7.84568
413,7.84628,7.84642,7.84662,7.8461
414,7.84609,7.84628,7.84659,7.84606
415,7.84594,7.84609,7.84615,7.84585
416,7.84616,7.84594,7.84631,7.84579
417,7.84622,7.84616,7.84635,7.84611
418,7.84549,7.84622,7.84624,7.84545
419,7.84528,7.84549,7.8457,7.84516
420,7.84528,7.84528,7.84532,7.84506
421,7.84524,7.84528,7.8455,7.84524
422,7.8452,7.84524,7.84535,7.84512
423,7.84527,7.8452,7.84533,7.8452
424,7.8459,7.84527,7.84608,7.8452
425,7.84562,7.8459,7.84668,7.84527
426,7.84542,7.84562,7.84567,7.84532
427,7.84612,7.84542,7.84634,7.84532
428,7.84623,7.84612,7.84652,7.84607
429,7.84598,7.84623,7.84624,7.84558
430,7.84623,7.84598,7.84626,7.84566
431,7.84599,7.84623,7.84631,7.8458
432,7.84605,7.84599,7.84623,7.84596
433,7.84611,7.84605,7.84628,7.84599
434,7.84635,7.84611,7.84635,7.84611
435,7.84605,7.84635,7.84641,7.84592
436,7.84591,7.84605,7.84607,7.84559
437,7.84593,7.84591,7.84625,7.84576
438,7.84612,7.84593,7.84612,7.84584
439,7.8462,7.84612,7.84626,7.84604
440,7.84617,7.8462,7.84621,7.84611
441,7.84619,7.84617,7.84634,7.84599
442,7.84573,7.84619,7.84628,7.84563
443,7.84618,7.84573,7.84629,7.84542
444,7.84622,7.84618,7.84653,7.84613
445,7.84627,7.84622,7.84628,7.84609
446,7.84623,7.84627,7.8463,7.84603
447,7.84622,7.84623,7.84628,7.84622
448,7.846,7.84622,7.84623,7.84586
449,7.8462,7.846,7.84643,7.84598
450,7.84589,7.8462,7.84624,7.84589
451,7.84613,7.84589,7.8468,7.84575
452,7.84622,7.84613,7.8463,7.84597
453,7.84621,7.84622,7.84649,7.84608
454,7.84596,7.84621,7.84621,7.84574
455,7.84615,7.84596,7.84619,7.84595
456,7.84631,7.84615,7.8465,7.84614
457,7.84614,7.84631,7.84631,7.84606
458,7.84605,7.84614,7.84618,7.84588
459,7.84601,7.84605,7.84611,7.84594
460,7.84622,7.84601,7.84625,7.84596
461,7.84611,7.84622,7.84624,7.84595
462,7.84622,7.84611,7.84627,7.84609
463,7.84629,7.84622,7.84636,7.8461
464,7.84628,7.84629,7.84638,7.84615
465,7.84602,7.84628,7.84633,7.84595
466,7.84632,7.84602,7.84634,7.84596
467,7.84624,7.84632,7.84635,7.84598
468,7.84621,7.84624,7.8463,7.8461
469,7.84612,7.84621,7.84638,7.84603
470,7.84616,7.84612,7.84625,7.84601
471,7.84621,7.84616,7.84636,7.84614
472,7.84639,7.84621,7.84644,7.84621
473,7.84615,7.84639,7.84643,7.846
474,7.846,7.84615,7.84631,7.84597
475,7.84365,7.846,7.8462,7.84311
476,7.84109,7.84365,7.84421,7.8366
477,7.84241,7.84109,7.84277,7.84029
478,7.84262,7.84241,7.84289,7.84233
479,7.84256,7.84262,7.84263,7.84214
480,7.84252,7.84256,7.84283,7.8418
481,7.84275,7.84252,7.84302,7.84197
482,7.84453,7.84275,7.84518,7.84275
483,7.84405,7.84453,7.84459,7.84353
484,7.8436,7.84405,7.84422,7.84312
485,7.84382,7.8436,7.84457,7.84349
486,7.84463,7.84382,7.84463,7.84372
487,7.84514,7.84463,7.84524,7.84453
488,7.84493,7.84514,7.84524,7.84472
489,7.8451,7.84493,7.84525,7.84432
490,7.84423,7.8451,7.84514,7.84372
491,7.84477,7.84423,7.84488,7.84376
492,7.8451,7.84477,7.84522,7.84459
493,7.84483,7.8451,7.84516,7.84466
494,7.84329,7.84483,7.84498,7.84286
495,7.8433,7.84329,7.84357,7.84297
496,7.84279,7.8433,7.8434,7.84252
497,7.84491,7.84279,7.84503,7.84279
498,7.84277,7.84491,7.84491,7.84276
499,7.8431,7.84277,7.84402,7.84077
500,7.84443,7.8431,7.8451,7.8431
501,7.84537,7.84443,7.84546,7.84433
502,7.84468,7.84537,7.84546,7.8446
503,7.8449,7.84468,7.84493,7.84464
504,7.84561,7.8449,7.84561,7.84462
505,7.84541,7.84561,7.84561,7.84499
506,7.84614,7.84541,7.84638,7.8453
507,7.84545,7.84614,7.84616,7.84524
508,7.84568,7.84545,7.84612,7.84541
509,7.8462,7.84568,7.84624,7.84551
510,7.84603,7.8462,7.84724,7.84596
511,7.84644,7.84603,7.84661,7.84598
512,7.84627,7.84644,7.84677,7.84567
513,7.84645,7.84627,7.84667,7.84616
514,7.84725,7.84645,7.84727,7.84591
515,7.84662,7.84725,7.8473,7.84637
516,7.84701,7.84662,7.84716,7.84644
517,7.847,7.84701,7.84714,7.84677
518,7.84712,7.847,7.84718,7.847
519,7.84719,7.84712,7.84724,7.84707
520,7.84777,7.84719,7.84777,7.84667
521,7.8465,7.84777,7.84777,7.8465
522,7.84649,7.8465,7.84669,7.84631
523,7.84467,7.84649,7.84671,7.84467
524,7.8444,7.84467,7.84541,7.84437
525,7.84516,7.8444,7.84566,7.84354
526,7.84563,7.84516,7.84569,7.84474
527,7.84598,7.84563,7.84598,7.84507
528,7.84546,7.84598,7.84601,7.84534
529,7.84571,7.84546,7.84587,7.84541
530,7.84569,7.84571,7.8459,7.84554
531,7.84591,7.84569,7.84596,7.8456
532,7.84668,7.84591,7.84729,7.84578
533,7.84697,7.84668,7.84731,7.84664
534,7.84715,7.84697,7.84722,7.84688
535,7.84641,7.84715,7.84725,7.8462
536,7.84696,7.84641,7.8473,7.84612
537,7.84722,7.84696,7.84731,7.84676
538,7.84711,7.84722,7.84742,7.84691
539,7.84701,7.84711,7.84711,7.84621
540,7.84729,7.84701,7.84744,7.84694
541,7.84686,7.84729,7.84735,7.84674
542,7.84711,7.84686,7.84714,7.84684
543,7.84739,7.84711,7.84751,7.84708
544,7.84762,7.84739,7.84762,7.84714
545,7.84702,7.84745,7.84745,7.84676
546,7.84575,7.84702,7.84711,7.8456
547,7.84467,7.84575,7.84575,7.84426
548,7.84502,7.84467,7.84502,7.84452
549,7.84493,7.84502,7.84524,7.84464
550,7.84472,7.84493,7.84494,7.84457
551,7.84548,7.84472,7.84566,7.84461
552,7.84542,7.84548,7.84601,7.84526
553,7.84533,7.84542,7.84562,7.845
554,7.84597,7.84533,7.84631,7.84529
555,7.8464,7.84597,7.84646,7.8459
556,7.84678,7.8464,7.84706,7.8464
557,7.84683,7.84678,7.84688,7.84648
558,7.84687,7.84683,7.8469,7.84665
559,7.84637,7.84687,7.84688,7.84559
560,7.84689,7.84637,7.84689,7.84573
561,7.847,7.84689,7.84701,7.84664
562,7.84652,7.847,7.847,7.84617
563,7.84668,7.84652,7.84685,7.8464
564,7.84666,7.84668,7.84675,7.84658
565,7.84661,7.84666,7.84666,7.84651
566,7.8467,7.84661,7.84694,7.84659
567,7.84658,7.8467,7.84687,7.84658
568,7.84647,7.84658,7.84684,7.84641
569,7.84646,7.84647,7.8468,7.8462
570,7.84627,7.84646,7.84661,7.84583
571,7.84636,7.84627,7.84638,7.84582
572,7.84654,7.84636,7.84673,7.84614
573,7.84569,7.84654,7.84669,7.84559
574,7.84573,7.84569,7.8458,7.84517
575,7.84568,7.84573,7.84596,7.84565
576,7.84608,7.84568,7.84611,7.84568
577,7.84571,7.84608,7.84636,7.8457
578,7.84519,7.84571,7.84574,7.84498
579,7.84533,7.84519,7.84538,7.84508
580,7.8451,7.84533,7.84538,7.84507
581,7.8449,7.8451,7.84522,7.8447
582,7.84513,7.8449,7.8452,7.84486
583,7.8454,7.84513,7.84571,7.84507
584,7.84575,7.8454,7.84589,7.84512
585,7.84569,7.84575,7.84579,7.84519
586,7.84615,7.84569,7.8466,7.84473
587,7.84632,7.84615,7.84647,7.84602
588,7.84626,7.84632,7.84641,7.84603
589,7.84641,7.84626,7.8465,7.84619
590,7.84642,7.84641,7.84655,7.84638
591,7.84564,7.84642,7.84642,7.84559
592,7.84575,7.84564,7.84636,7.84558
593,7.84634,7.84575,7.84656,7.84556
594,7.84572,7.84634,7.8464,7.84572
595,7.84581,7.84572,7.84632,7.84552
596,7.8456,7.84581,7.84633,7.8455
597,7.84599,7.8456,7.84602,7.84533
598,7.84621,7.84599,7.84633,7.84581
599,7.84592,7.84621,7.84643,7.84534
600,7.84636,7.84592,7.84639,7.84579
601,7.84571,7.84636,7.84645,7.8456
602,7.84546,7.84571,7.84604,7.84514
603,7.84562,7.84546,7.84578,7.84504
604,7.84527,7.84562,7.84572,7.84518
605,7.84632,7.84527,7.84636,7.84516
606,7.84596,7.84632,7.84641,7.84565
607,7.84619,7.84596,7.84623,7.84595
608,7.84578,7.84619,7.84626,7.84578
609,7.84601,7.84578,7.84605,7.8456
610,7.84651,7.84601,7.84653,7.84587
611,7.84654,7.84651,7.84673,7.84634
612,7.84645,7.84654,7.84662,7.84618
613,7.84646,7.84645,7.84656,7.84633
614,7.84655,7.84646,7.84658,7.84636
615,7.84654,7.84655,7.84659,7.84647
616,7.84663,7.84654,7.84674,7.84638
617,7.84668,7.84663,7.84677,7.84647
618,7.84666,7.84668,7.84668,7.84637
619,7.8467,7.84666,7.8467,7.8464
