None,closeask,openask,highask,lowask
4835,1.24088,1.24142,1.24162,1.23969
4836,1.23967,1.24088,1.2412,1.2392
4837,1.23866,1.23967,1.24026,1.23833
4838,1.23829,1.23866,1.23906,1.23788
4839,1.23934,1.23829,1.23939,1.23819
4840,1.24021,1.23934,1.24043,1.23889
4841,1.24026,1.24021,1.2405,1.23995
4842,1.24052,1.24026,1.24067,1.23973
4843,1.2419,1.24052,1.24245,1.24032
4844,1.24285,1.2419,1.24317,1.24184
4845,1.24245,1.24285,1.24419,1.2408
4846,1.24283,1.24245,1.24367,1.24082
4847,1.24852,1.24283,1.24852,1.23868
4848,1.24769,1.24852,1.25202,1.24629
4849,1.25279,1.24769,1.25665,1.24722
4850,1.26148,1.25279,1.26446,1.25228
4851,1.26102,1.26148,1.26222,1.2573
4852,1.26509,1.26102,1.26525,1.26025
4853,1.26682,1.26509,1.26738,1.26196
4854,1.26418,1.26682,1.26729,1.26368
4855,1.26205,1.26418,1.26494,1.26147
4856,1.26269,1.26205,1.26354,1.2613
4857,1.26297,1.26278,1.26359,1.26164
4858,1.26278,1.26297,1.26407,1.2625
4859,1.2619,1.26278,1.2632,1.2602
4860,1.26086,1.25974,1.26209,1.25974
4861,1.26165,1.26086,1.26174,1.2602
4862,1.25943,1.26165,1.26179,1.25916
4863,1.25751,1.25943,1.25944,1.25717
4864,1.256,1.25751,1.25756,1.25543
4865,1.25449,1.256,1.25604,1.25438
4866,1.25526,1.25449,1.2553,1.25407
4867,1.25558,1.25526,1.25682,1.25509
4868,1.2545,1.25558,1.25651,1.25396
4869,1.25303,1.2545,1.25545,1.25058
4870,1.25341,1.25303,1.25585,1.25188
4871,1.25314,1.25341,1.25481,1.25185
4872,1.24973,1.25314,1.25323,1.24874
4873,1.24983,1.24973,1.25162,1.24927
4874,1.24895,1.24983,1.25043,1.24855
4875,1.2517,1.24895,1.25182,1.24644
4876,1.25522,1.2517,1.2573,1.2507
4877,1.25434,1.25522,1.26086,1.25314
4878,1.25603,1.25434,1.25635,1.25364
4879,1.2533,1.25603,1.2565,1.25068
4880,1.25331,1.2533,1.25373,1.25188
4881,1.25392,1.25331,1.25432,1.253
4882,1.25319,1.25392,1.25424,1.25243
4883,1.25771,1.25319,1.25775,1.25237
4884,1.25986,1.25771,1.26143,1.25703
4885,1.25749,1.25986,1.25998,1.25698
4886,1.25816,1.25749,1.25862,1.25718
4887,1.25705,1.25816,1.25816,1.25684
4888,1.25782,1.25705,1.26033,1.25697
4889,1.25737,1.25782,1.25828,1.25693
4890,1.25743,1.25737,1.25798,1.25693
4891,1.25932,1.25743,1.25967,1.25707
4892,1.25849,1.25932,1.25943,1.25828
4893,1.26211,1.25849,1.26573,1.25654
4894,1.26363,1.26211,1.26587,1.26152
4895,1.26368,1.26363,1.2667,1.26255
4896,1.26212,1.26368,1.26419,1.25879
4897,1.26193,1.26212,1.26429,1.26109
4898,1.26016,1.26193,1.26363,1.25951
4899,1.26237,1.26016,1.26241,1.25947
4900,1.26112,1.26237,1.264,1.26063
4901,1.27614,1.26112,1.2777,1.26109
4902,1.27136,1.27614,1.2779,1.26934
4903,1.27392,1.27136,1.27461,1.26953
4904,1.27591,1.27392,1.27663,1.2735
4905,1.27673,1.27591,1.27703,1.27537
4906,1.27674,1.27673,1.27798,1.27568
4907,1.27722,1.27674,1.27739,1.27508
4908,1.2746,1.27722,1.27762,1.27403
4909,1.27496,1.2746,1.27578,1.27453
4910,1.27427,1.27496,1.27502,1.27391
4911,1.27234,1.27427,1.27446,1.27213
4912,1.27289,1.27234,1.27318,1.27127
4913,1.27301,1.27289,1.27358,1.27226
4914,1.27255,1.27301,1.27303,1.27212
4915,1.27254,1.27255,1.27289,1.27238
4916,1.27267,1.27254,1.27318,1.2717
4917,1.27091,1.27267,1.2752,1.26949
4918,1.26721,1.27091,1.27189,1.26375
4919,1.27067,1.26721,1.2719,1.2658
4920,1.27379,1.27067,1.27581,1.26181
4921,1.27304,1.27379,1.27379,1.26981
4922,1.27142,1.27304,1.27633,1.27073
4923,1.27462,1.27142,1.2809,1.27013
4924,1.27984,1.27462,1.28016,1.27305
4925,1.27631,1.27984,1.2809,1.27383
4926,1.28012,1.27631,1.28304,1.2751
4927,1.27817,1.28012,1.2809,1.27793
4928,1.27738,1.27817,1.28104,1.27469
4929,1.27777,1.27738,1.27799,1.27593
4930,1.27605,1.27777,1.27821,1.27579
4931,1.27694,1.27605,1.27694,1.27569
4932,1.27567,1.27694,1.27781,1.27491
4933,1.27463,1.27567,1.2763,1.2745
4934,1.27491,1.27463,1.27566,1.27451
4935,1.27413,1.27491,1.27589,1.27353
4936,1.27347,1.27413,1.27454,1.27314
4937,1.27369,1.27347,1.27448,1.27323
4938,1.27355,1.27369,1.27396,1.2733
4939,1.27373,1.27355,1.27415,1.27319
4940,1.26969,1.27373,1.27387,1.26757
4941,1.26845,1.26969,1.27039,1.26678
4942,1.26935,1.26845,1.27031,1.26774
4943,1.27131,1.26935,1.27432,1.26857
4944,1.28399,1.27131,1.28948,1.27107
4945,1.27733,1.28399,1.28432,1.27609
4946,1.27211,1.27733,1.27752,1.27202
4947,1.26682,1.27211,1.27251,1.26232
4948,1.26846,1.26682,1.26961,1.26409
